"year","month","month_name","avg_ticket_price","seats_sold","preview_status"
1992,9,"September",28.34,2288,"No Previews"
1992,9,"September",33.11,5648,"No Previews"
1992,9,"September",50.46,8054,"No Previews"
1992,10,"October",16.58,3493,"No Previews"
1992,10,"October",43.55,8324,"No Previews"
1992,10,"October",23.57,4854,"No Previews"
1992,10,"October",31.74,4913,"No Previews"
1992,10,"October",49.13,11729,"No Previews"
1992,10,"October",25.78,4301,"No Previews"
1992,10,"October",39.98,4221,"No Previews"
1992,10,"October",22.48,5229,"No Previews"
1992,10,"October",54.75,10008,"No Previews"
1992,10,"October",29.23,6789,"No Previews"
1992,10,"October",50.66,9155,"No Previews"
1992,10,"October",45.83,8954,"No Previews"
1992,10,"October",21.5,4812,"No Previews"
1992,10,"October",50.92,12700,"No Previews"
1992,10,"October",11.96,7545,"Previewed"
1992,10,"October",51.26,12956,"No Previews"
1992,10,"October",28.56,2254,"No Previews"
1992,10,"October",32.41,5636,"No Previews"
1992,10,"October",49.3,7658,"No Previews"
1992,10,"October",44.84,10239,"No Previews"
1992,10,"October",24.11,5820,"No Previews"
1992,10,"October",32.23,6247,"No Previews"
1992,10,"October",49.19,11890,"No Previews"
1992,10,"October",28.67,5801,"No Previews"
1992,10,"October",39.91,4568,"No Previews"
1992,10,"October",22.86,7150,"No Previews"
1992,10,"October",54.14,10321,"No Previews"
1992,10,"October",26.49,8874,"No Previews"
1992,10,"October",50.26,9366,"No Previews"
1992,10,"October",45.96,10792,"No Previews"
1992,10,"October",23.11,6849,"No Previews"
1992,10,"October",50.11,13194,"No Previews"
1992,10,"October",23.28,3552,"No Previews"
1992,10,"October",50.94,13096,"No Previews"
1992,10,"October",35.08,8193,"No Previews"
1992,10,"October",49.38,9948,"No Previews"
1992,10,"October",44.43,11047,"No Previews"
1992,10,"October",24.62,6896,"No Previews"
1992,10,"October",32.81,6688,"No Previews"
1992,10,"October",48.57,11907,"No Previews"
1992,10,"October",30.21,5283,"No Previews"
1992,10,"October",42.26,4992,"No Previews"
1992,10,"October",24.35,7086,"No Previews"
1992,10,"October",54.17,10354,"No Previews"
1992,10,"October",28.12,8889,"No Previews"
1992,10,"October",52.97,9862,"No Previews"
1992,10,"October",46.62,10816,"No Previews"
1992,10,"October",22.37,7175,"No Previews"
1992,10,"October",50.54,13529,"No Previews"
1992,10,"October",22.97,4214,"No Previews"
1992,10,"October",50.93,13096,"No Previews"
1992,10,"October",33.93,8127,"No Previews"
1992,10,"October",22.28,2260,"Previewed"
1992,10,"October",52.54,9956,"No Previews"
1992,10,"October",43.56,10442,"No Previews"
1992,10,"October",24.14,6770,"No Previews"
1992,10,"October",33.05,6548,"No Previews"
1992,10,"October",49.85,11890,"No Previews"
1992,10,"October",30.58,6647,"No Previews"
1992,10,"October",44.42,4786,"No Previews"
1992,10,"October",24.84,6976,"No Previews"
1992,10,"October",54.18,10237,"No Previews"
1992,10,"October",30.55,8376,"No Previews"
1992,10,"October",52.94,9617,"No Previews"
1992,10,"October",46.93,10319,"No Previews"
1992,10,"October",22.56,6868,"No Previews"
1992,10,"October",49.16,13313,"No Previews"
1992,10,"October",51.15,13096,"No Previews"
1992,10,"October",34.52,7922,"No Previews"
1992,10,"October",23.54,2837,"Previewed"
1992,10,"October",53.05,8665,"No Previews"
1992,11,"November",41.42,9417,"No Previews"
1992,11,"November",22.03,6087,"No Previews"
1992,11,"November",32.18,6468,"No Previews"
1992,11,"November",50.02,11826,"No Previews"
1992,11,"November",40.44,4578,"No Previews"
1992,11,"November",24.47,4908,"No Previews"
1992,11,"November",57.05,10278,"No Previews"
1992,11,"November",56.93,9507,"No Previews"
1992,11,"November",46.11,9488,"No Previews"
1992,11,"November",23.73,4754,"No Previews"
1992,11,"November",49.66,13120,"No Previews"
1992,11,"November",20.28,2020,"Previewed"
1992,11,"November",12.79,6339,"Previewed"
1992,11,"November",51.37,13096,"No Previews"
1992,11,"November",30.56,5059,"No Previews"
1992,11,"November",24.55,3207,"Previewed"
1992,11,"November",49.44,7582,"No Previews"
1992,11,"November",44.23,10605,"No Previews"
1992,11,"November",22.11,7689,"No Previews"
1992,11,"November",34.99,6454,"No Previews"
1992,11,"November",50.01,11415,"No Previews"
1992,11,"November",43.99,4313,"No Previews"
1992,11,"November",24.22,6201,"No Previews"
1992,11,"November",57.8,10047,"No Previews"
1992,11,"November",55.08,9203,"No Previews"
1992,11,"November",46.19,10175,"No Previews"
1992,11,"November",25.9,6259,"No Previews"
1992,11,"November",49.31,12968,"No Previews"
1992,11,"November",23.77,6864,"Previewed"
1992,11,"November",11.31,7262,"Previewed"
1992,11,"November",51.4,13096,"No Previews"
1992,11,"November",35.86,7582,"No Previews"
1992,11,"November",25.56,3090,"Previewed"
1992,11,"November",48.43,9115,"No Previews"
1992,11,"November",19.72,1340,"Previewed"
1992,11,"November",43.52,10168,"No Previews"
1992,11,"November",25.85,6745,"No Previews"
1992,11,"November",34.62,7056,"No Previews"
1992,11,"November",50.11,11869,"No Previews"
1992,11,"November",43.09,5016,"No Previews"
1992,11,"November",24.42,6820,"No Previews"
1992,11,"November",57.31,10318,"No Previews"
1992,11,"November",56.02,9612,"No Previews"
1992,11,"November",47.11,10495,"No Previews"
1992,11,"November",23.42,8078,"No Previews"
1992,11,"November",49.96,13642,"No Previews"
1992,11,"November",25.87,7891,"Previewed"
1992,11,"November",14.52,5929,"No Previews"
1992,11,"November",50.79,13096,"No Previews"
1992,11,"November",34.29,8517,"No Previews"
1992,11,"November",26.03,3166,"No Previews"
1992,11,"November",51.09,9021,"No Previews"
1992,11,"November",21.52,2007,"Previewed"
1992,11,"November",43.28,8511,"No Previews"
1992,11,"November",24.16,6151,"No Previews"
1992,11,"November",33.16,5999,"No Previews"
1992,11,"November",49.27,11709,"No Previews"
1992,11,"November",43.18,4201,"No Previews"
1992,11,"November",23.05,6209,"No Previews"
1992,11,"November",57.9,10037,"No Previews"
1992,11,"November",24.33,2518,"No Previews"
1992,11,"November",54.64,9535,"No Previews"
1992,11,"November",46.16,10265,"No Previews"
1992,11,"November",25.56,6141,"No Previews"
1992,11,"November",49.14,12888,"No Previews"
1992,11,"November",27.77,7666,"Previewed"
1992,11,"November",16.68,5033,"No Previews"
1992,11,"November",19.86,1455,"Previewed"
1992,11,"November",50.95,13096,"No Previews"
1992,11,"November",20.97,4797,"Previewed"
1992,11,"November",34.12,7957,"No Previews"
1992,11,"November",25.66,3294,"No Previews"
1992,11,"November",50.54,8298,"No Previews"
1992,11,"November",16.55,2093,"No Previews"
1992,11,"November",49.1,10819,"No Previews"
1992,11,"November",29.73,5402,"No Previews"
1992,11,"November",35.57,7118,"No Previews"
1992,11,"November",50.39,11882,"No Previews"
1992,11,"November",46.82,5118,"No Previews"
1992,11,"November",34.1,5544,"No Previews"
1992,11,"November",57.5,10296,"No Previews"
1992,11,"November",26.5,3735,"No Previews"
1992,11,"November",54.85,9913,"No Previews"
1992,11,"November",49.3,11201,"No Previews"
1992,11,"November",28.76,7457,"No Previews"
1992,11,"November",50.64,13539,"No Previews"
1992,11,"November",32.02,6429,"Previewed"
1992,11,"November",13.68,4511,"No Previews"
1992,11,"November",26.3,2588,"No Previews"
1992,11,"November",51.38,13096,"No Previews"
1992,11,"November",25.1,4462,"Previewed"
1992,11,"November",42.75,9802,"No Previews"
1992,11,"November",27.84,2648,"No Previews"
1992,11,"November",54.98,9846,"No Previews"
1992,12,"December",23.68,2089,"No Previews"
1992,12,"December",46.52,8908,"No Previews"
1992,12,"December",22.99,7705,"No Previews"
1992,12,"December",35.17,6508,"No Previews"
1992,12,"December",49.35,11825,"No Previews"
1992,12,"December",44.15,4873,"No Previews"
1992,12,"December",31.05,5803,"No Previews"
1992,12,"December",56.98,10269,"No Previews"
1992,12,"December",24.78,4595,"No Previews"
1992,12,"December",55.06,9593,"No Previews"
1992,12,"December",47.45,9877,"No Previews"
1992,12,"December",27.43,7566,"No Previews"
1992,12,"December",50.71,12958,"No Previews"
1992,12,"December",28.86,7997,"Previewed"
1992,12,"December",27.95,4962,"No Previews"
1992,12,"December",50.98,13096,"No Previews"
1992,12,"December",22.85,5566,"No Previews"
1992,12,"December",39.07,9349,"No Previews"
1992,12,"December",28.21,3212,"No Previews"
1992,12,"December",54.45,9460,"No Previews"
1992,12,"December",18.27,1240,"No Previews"
1992,12,"December",47.28,9274,"No Previews"
1992,12,"December",22.71,6944,"No Previews"
1992,12,"December",31.93,6906,"No Previews"
1992,12,"December",49.65,11875,"No Previews"
1992,12,"December",43.57,4303,"No Previews"
1992,12,"December",28.97,5935,"No Previews"
1992,12,"December",57.11,10328,"No Previews"
1992,12,"December",27.18,2922,"No Previews"
1992,12,"December",55.9,9610,"No Previews"
1992,12,"December",48.1,10166,"No Previews"
1992,12,"December",26.46,6805,"No Previews"
1992,12,"December",50.02,13478,"No Previews"
1992,12,"December",28.75,6424,"Previewed"
1992,12,"December",27.09,5182,"No Previews"
1992,12,"December",50.65,13096,"No Previews"
1992,12,"December",23.02,4090,"No Previews"
1992,12,"December",36.58,8986,"No Previews"
1992,12,"December",20.76,1446,"No Previews"
1992,12,"December",53.44,9790,"No Previews"
1992,12,"December",27.2,601,"No Previews"
1992,12,"December",39.28,9569,"Previewed"
1992,12,"December",44.33,8677,"No Previews"
1992,12,"December",23.3,5214,"No Previews"
1992,12,"December",29.07,5686,"No Previews"
1992,12,"December",50.28,11267,"No Previews"
1992,12,"December",42.33,3737,"No Previews"
1992,12,"December",24.05,4562,"No Previews"
1992,12,"December",58.03,10079,"No Previews"
1992,12,"December",26.59,2618,"No Previews"
1992,12,"December",54.41,8608,"No Previews"
1992,12,"December",47.09,9762,"No Previews"
1992,12,"December",26.57,4749,"No Previews"
1992,12,"December",51.19,12555,"No Previews"
1992,12,"December",26.29,7355,"No Previews"
1992,12,"December",26.83,4390,"No Previews"
1992,12,"December",51.38,13091,"No Previews"
1992,12,"December",23.79,3535,"No Previews"
1992,12,"December",37.38,6782,"No Previews"
1992,12,"December",49.73,6968,"No Previews"
1992,12,"December",30.92,691,"No Previews"
1992,12,"December",40.5,9675,"No Previews"
1992,12,"December",25.33,2495,"Previewed"
1992,12,"December",49.35,10643,"No Previews"
1992,12,"December",28.18,4965,"No Previews"
1992,12,"December",32.05,6442,"No Previews"
1992,12,"December",50.65,11871,"No Previews"
1992,12,"December",43.55,4654,"No Previews"
1992,12,"December",29.61,5133,"No Previews"
1992,12,"December",57.97,10333,"No Previews"
1992,12,"December",29.23,2462,"No Previews"
1992,12,"December",54.89,9480,"No Previews"
1992,12,"December",49.46,11053,"No Previews"
1992,12,"December",27.39,6466,"No Previews"
1992,12,"December",51.25,13723,"No Previews"
1992,12,"December",29.08,5540,"No Previews"
1992,12,"December",28.52,4237,"No Previews"
1992,12,"December",51.87,13096,"No Previews"
1992,12,"December",24.17,2350,"No Previews"
1992,12,"December",42.04,8451,"No Previews"
1992,12,"December",50.46,8495,"No Previews"
1992,12,"December",43.47,4540,"Previewed"
1993,1,"January",40.7,9713,"No Previews"
1993,1,"January",37.09,3960,"Previewed"
1993,1,"January",56.49,11856,"No Previews"
1993,1,"January",34.06,7375,"No Previews"
1993,1,"January",35.11,8226,"No Previews"
1993,1,"January",52.53,11924,"No Previews"
1993,1,"January",49.65,6308,"No Previews"
1993,1,"January",35.17,8026,"No Previews"
1993,1,"January",59.05,10363,"No Previews"
1993,1,"January",28.51,4192,"No Previews"
1993,1,"January",59.25,9934,"No Previews"
1993,1,"January",53.81,11302,"No Previews"
1993,1,"January",30.06,10197,"No Previews"
1993,1,"January",54.06,14086,"No Previews"
1993,1,"January",28.13,7327,"No Previews"
1993,1,"January",33.06,5283,"No Previews"
1993,1,"January",54.05,13096,"No Previews"
1993,1,"January",24.36,4015,"No Previews"
1993,1,"January",46.6,11818,"No Previews"
1993,1,"January",54.35,10637,"No Previews"
1993,1,"January",42.17,12971,"No Previews"
1993,1,"January",28.97,3992,"Previewed"
1993,1,"January",47.05,9909,"No Previews"
1993,1,"January",30.81,7174,"No Previews"
1993,1,"January",50.48,11384,"No Previews"
1993,1,"January",40.11,5105,"No Previews"
1993,1,"January",24.43,5741,"No Previews"
1993,1,"January",57.67,10321,"No Previews"
1993,1,"January",50.57,9398,"No Previews"
1993,1,"January",49.42,11189,"No Previews"
1993,1,"January",50.2,13378,"No Previews"
1993,1,"January",26.93,7510,"No Previews"
1993,1,"January",26.99,5485,"No Previews"
1993,1,"January",52.46,13096,"No Previews"
1993,1,"January",23,5123,"No Previews"
1993,1,"January",42.49,9134,"No Previews"
1993,1,"January",30.3,3593,"Previewed"
1993,1,"January",46.3,8803,"No Previews"
1993,1,"January",30.83,6984,"No Previews"
1993,1,"January",49.67,10908,"No Previews"
1993,1,"January",42.89,4763,"No Previews"
1993,1,"January",24.17,6300,"No Previews"
1993,1,"January",58.23,9942,"No Previews"
1993,1,"January",51.3,8818,"No Previews"
1993,1,"January",47.58,10973,"No Previews"
1993,1,"January",49.02,12016,"No Previews"
1993,1,"January",27.06,5611,"No Previews"
1993,1,"January",18.78,1144,"Previewed"
1993,1,"January",52.13,13096,"No Previews"
1993,1,"January",45.07,8437,"No Previews"
1993,1,"January",34.43,3992,"No Previews"
1993,1,"January",43.23,7523,"No Previews"
1993,1,"January",30.68,6294,"No Previews"
1993,1,"January",49.61,10424,"No Previews"
1993,1,"January",41.13,4274,"No Previews"
1993,1,"January",23.2,5185,"No Previews"
1993,1,"January",58.87,9387,"No Previews"
1993,1,"January",47.16,8416,"No Previews"
1993,1,"January",47.93,9825,"No Previews"
1993,1,"January",49.31,10874,"No Previews"
1993,1,"January",21.39,4456,"Previewed"
1993,1,"January",26.45,5466,"No Previews"
1993,1,"January",28.84,2340,"No Previews"
1993,1,"January",52,12939,"No Previews"
1993,1,"January",45.57,7553,"No Previews"
1993,1,"January",33.15,3992,"No Previews"
1993,1,"January",44.09,6394,"No Previews"
1993,1,"January",30.36,7095,"No Previews"
1993,1,"January",49.7,9664,"No Previews"
1993,1,"January",40.26,4111,"No Previews"
1993,1,"January",23.65,4576,"No Previews"
1993,1,"January",58.76,9232,"No Previews"
1993,1,"January",48.82,7811,"No Previews"
1993,1,"January",47.59,9673,"No Previews"
1993,1,"January",48.6,10546,"No Previews"
1993,1,"January",22.57,3706,"Previewed"
1993,1,"January",27.71,5358,"No Previews"
1993,1,"January",24.37,3843,"No Previews"
1993,1,"January",51.35,12972,"No Previews"
1993,1,"January",41.94,7325,"No Previews"
1993,2,"February",26.9,3992,"No Previews"
1993,2,"February",43.51,6136,"No Previews"
1993,2,"February",35.44,5754,"No Previews"
1993,2,"February",50,9047,"No Previews"
1993,2,"February",41.83,3778,"No Previews"
1993,2,"February",20.31,5353,"No Previews"
1993,2,"February",58.76,8636,"No Previews"
1993,2,"February",48.05,7809,"No Previews"
1993,2,"February",46.68,9118,"No Previews"
1993,2,"February",47.07,10833,"No Previews"
1993,2,"February",22.58,5123,"No Previews"
1993,2,"February",29.29,4858,"No Previews"
1993,2,"February",51.21,12461,"No Previews"
1993,2,"February",40.63,7711,"No Previews"
1993,2,"February",34.47,3992,"No Previews"
1993,2,"February",47.99,7685,"No Previews"
1993,2,"February",26.07,5764,"No Previews"
1993,2,"February",49.44,9907,"No Previews"
1993,2,"February",45.51,4108,"No Previews"
1993,2,"February",20.79,7067,"No Previews"
1993,2,"February",19.67,3096,"Previewed"
1993,2,"February",59.09,8675,"No Previews"
1993,2,"February",51.68,8208,"No Previews"
1993,2,"February",47.37,9803,"No Previews"
1993,2,"February",47.12,12068,"No Previews"
1993,2,"February",24.2,4443,"No Previews"
1993,2,"February",30.52,5086,"No Previews"
1993,2,"February",56.86,4776,"Previewed"
1993,2,"February",51.33,12607,"No Previews"
1993,2,"February",47.45,7926,"No Previews"
1993,2,"February",27.27,3992,"No Previews"
1993,2,"February",43.83,9223,"No Previews"
1993,2,"February",22.24,5114,"No Previews"
1993,2,"February",48,11152,"No Previews"
1993,2,"February",41.03,3917,"No Previews"
1993,2,"February",22.85,5953,"No Previews"
1993,2,"February",19.62,3651,"Previewed"
1993,2,"February",57.95,9582,"No Previews"
1993,2,"February",48.2,8845,"No Previews"
1993,2,"February",49.79,10226,"No Previews"
1993,2,"February",47.05,13206,"No Previews"
1993,2,"February",23.46,4459,"No Previews"
1993,2,"February",30.85,4747,"No Previews"
1993,2,"February",46.9,10541,"Previewed"
1993,2,"February",51.75,13096,"No Previews"
1993,2,"February",38.42,9079,"No Previews"
1993,2,"February",20.24,3992,"No Previews"
1993,2,"February",42.2,7528,"No Previews"
1993,2,"February",23.03,4478,"No Previews"
1993,2,"February",47.24,10434,"No Previews"
1993,2,"February",42.65,3166,"No Previews"
1993,2,"February",19.36,5136,"No Previews"
1993,2,"February",21.02,6128,"Previewed"
1993,2,"February",59.26,8230,"No Previews"
1993,2,"February",46.29,8538,"No Previews"
1993,2,"February",46.36,10042,"No Previews"
1993,2,"February",45.41,12962,"No Previews"
1993,2,"February",23.37,3122,"No Previews"
1993,2,"February",31.69,4694,"No Previews"
1993,2,"February",50.35,9608,"Previewed"
1993,2,"February",51.66,12990,"No Previews"
1993,2,"February",41.06,6957,"No Previews"
1993,3,"March",27.13,2495,"Previewed"
1993,3,"March",40.95,7120,"No Previews"
1993,3,"March",22.32,4338,"No Previews"
1993,3,"March",47.84,9379,"No Previews"
1993,3,"March",41.22,2940,"No Previews"
1993,3,"March",23.06,4393,"No Previews"
1993,3,"March",22.14,7384,"No Previews"
1993,3,"March",58.94,7951,"No Previews"
1993,3,"March",48.02,7852,"No Previews"
1993,3,"March",45.99,9552,"No Previews"
1993,3,"March",45.39,12206,"No Previews"
1993,3,"March",23.36,3421,"No Previews"
1993,3,"March",31.79,4497,"No Previews"
1993,3,"March",58.4,7756,"Previewed"
1993,3,"March",51.12,12616,"No Previews"
1993,3,"March",33.18,6346,"Previewed"
1993,3,"March",38.24,7537,"No Previews"
1993,3,"March",27.4,3992,"Previewed"
1993,3,"March",41.63,6993,"No Previews"
1993,3,"March",22.89,4063,"No Previews"
1993,3,"March",47.78,9776,"No Previews"
1993,3,"March",17.8,2816,"Previewed"
1993,3,"March",42.13,2608,"No Previews"
1993,3,"March",19.04,4471,"No Previews"
1993,3,"March",26.37,6846,"No Previews"
1993,3,"March",58.61,8892,"No Previews"
1993,3,"March",48.01,8819,"No Previews"
1993,3,"March",47.22,10496,"No Previews"
1993,3,"March",45.42,12552,"No Previews"
1993,3,"March",22.36,4715,"No Previews"
1993,3,"March",31.97,4079,"No Previews"
1993,3,"March",51.37,10057,"No Previews"
1993,3,"March",51.88,13096,"No Previews"
1993,3,"March",35.23,8420,"Previewed"
1993,3,"March",42.39,6488,"No Previews"
1993,3,"March",26.47,3992,"Previewed"
1993,3,"March",42.32,8581,"No Previews"
1993,3,"March",46.08,10081,"No Previews"
1993,3,"March",39.86,4023,"No Previews"
1993,3,"March",19.96,5341,"No Previews"
1993,3,"March",27.11,8022,"No Previews"
1993,3,"March",56.78,8703,"No Previews"
1993,3,"March",47.92,8903,"No Previews"
1993,3,"March",45.76,10796,"No Previews"
1993,3,"March",45.93,12312,"No Previews"
1993,3,"March",17.8,2550,"Previewed"
1993,3,"March",31.14,4752,"No Previews"
1993,3,"March",51.44,9933,"No Previews"
1993,3,"March",51.94,13044,"No Previews"
1993,3,"March",34.81,7228,"Previewed"
1993,3,"March",22.63,4126,"Previewed"
1993,3,"March",42.98,7626,"No Previews"
1993,3,"March",28.08,3196,"Previewed"
1993,3,"March",27,3291,"Previewed"
1993,3,"March",42.14,9691,"No Previews"
1993,3,"March",45.76,10912,"No Previews"
1993,3,"March",37.43,4097,"No Previews"
1993,3,"March",21.79,6133,"No Previews"
1993,3,"March",29.65,8028,"No Previews"
1993,3,"March",56.71,9290,"No Previews"
1993,3,"March",50.13,8944,"No Previews"
1993,3,"March",46.47,10817,"No Previews"
1993,3,"March",45.79,13531,"No Previews"
1993,3,"March",18.02,5215,"Previewed"
1993,3,"March",31.73,4731,"No Previews"
1993,3,"March",54.78,9565,"No Previews"
1993,3,"March",48.39,13096,"No Previews"
1993,3,"March",33.89,8583,"No Previews"
1993,3,"March",27.67,5748,"Previewed"
1993,3,"March",40.34,8970,"No Previews"
1993,3,"March",22.78,5123,"Previewed"
1993,4,"April",24.55,4679,"Previewed"
1993,4,"April",26.27,3384,"No Previews"
1993,4,"April",41.63,9586,"No Previews"
1993,4,"April",45.68,11068,"No Previews"
1993,4,"April",36.61,3398,"No Previews"
1993,4,"April",20.96,5067,"No Previews"
1993,4,"April",34.81,5524,"No Previews"
1993,4,"April",57.48,8588,"No Previews"
1993,4,"April",50.63,8337,"No Previews"
1993,4,"April",44.77,10652,"No Previews"
1993,4,"April",45.19,13353,"No Previews"
1993,4,"April",12.62,6822,"No Previews"
1993,4,"April",31.45,4356,"No Previews"
1993,4,"April",49.73,9897,"No Previews"
1993,4,"April",50.2,13096,"No Previews"
1993,4,"April",36.99,8591,"No Previews"
1993,4,"April",29.47,5268,"No Previews"
1993,4,"April",40.24,9529,"Previewed"
1993,4,"April",42.32,7780,"No Previews"
1993,4,"April",24.66,4293,"Previewed"
1993,4,"April",26.58,4766,"Previewed"
1993,4,"April",26.13,3536,"No Previews"
1993,4,"April",46.01,11261,"No Previews"
1993,4,"April",46.91,11860,"No Previews"
1993,4,"April",35.57,4805,"No Previews"
1993,4,"April",23.37,5941,"No Previews"
1993,4,"April",35.92,6872,"No Previews"
1993,4,"April",57,9911,"No Previews"
1993,4,"April",52.3,9554,"No Previews"
1993,4,"April",48.37,11203,"No Previews"
1993,4,"April",48.63,13908,"No Previews"
1993,4,"April",0,0,"No Previews"
1993,4,"April",18.08,5224,"No Previews"
1993,4,"April",31.03,5100,"No Previews"
1993,4,"April",43.59,11534,"No Previews"
1993,4,"April",50.33,13096,"No Previews"
1993,4,"April",37.66,8646,"No Previews"
1993,4,"April",29.61,6007,"No Previews"
1993,4,"April",40.58,9029,"Previewed"
1993,4,"April",41.1,9953,"No Previews"
1993,4,"April",23.16,5887,"Previewed"
1993,4,"April",18.58,658,"Previewed"
1993,4,"April",29.66,6669,"Previewed"
1993,4,"April",28,4258,"Previewed"
1993,4,"April",27.89,3079,"No Previews"
1993,4,"April",44.45,10279,"No Previews"
1993,4,"April",45.97,11195,"No Previews"
1993,4,"April",35.14,4513,"No Previews"
1993,4,"April",23.65,5846,"No Previews"
1993,4,"April",35.63,6319,"No Previews"
1993,4,"April",56.86,9340,"No Previews"
1993,4,"April",52.84,9576,"No Previews"
1993,4,"April",47.86,10845,"No Previews"
1993,4,"April",46.32,13924,"No Previews"
1993,4,"April",16.77,6121,"No Previews"
1993,4,"April",31.65,4596,"No Previews"
1993,4,"April",47.48,10494,"No Previews"
1993,4,"April",50.66,13096,"No Previews"
1993,4,"April",37.1,8652,"No Previews"
1993,4,"April",27.73,6149,"No Previews"
1993,4,"April",39.05,8216,"Previewed"
1993,4,"April",45.86,9307,"No Previews"
1993,4,"April",24.99,5962,"No Previews"
1993,4,"April",16.99,2710,"Previewed"
1993,4,"April",29.35,4668,"No Previews"
1993,4,"April",31.92,5499,"Previewed"
1993,4,"April",26.19,3039,"No Previews"
1993,4,"April",41.67,9383,"No Previews"
1993,4,"April",46.37,11170,"No Previews"
1993,4,"April",35.93,3989,"No Previews"
1993,4,"April",24.85,4570,"No Previews"
1993,4,"April",36.2,5640,"No Previews"
1993,4,"April",57.01,9079,"No Previews"
1993,4,"April",55.13,9494,"No Previews"
1993,4,"April",39.71,7904,"Previewed"
1993,4,"April",44.97,10979,"No Previews"
1993,4,"April",46.05,13757,"No Previews"
1993,4,"April",17.62,4275,"No Previews"
1993,4,"April",23.44,1446,"Previewed"
1993,4,"April",31.85,4216,"No Previews"
1993,4,"April",23.06,2365,"Previewed"
1993,4,"April",48.89,10671,"No Previews"
1993,4,"April",50.34,13096,"No Previews"
1993,4,"April",37.12,8579,"No Previews"
1993,4,"April",27.9,6332,"No Previews"
1993,4,"April",45.09,8884,"Previewed"
1993,4,"April",44.52,9343,"No Previews"
1993,4,"April",24.81,4824,"No Previews"
1993,4,"April",17.24,3034,"Previewed"
1993,5,"May",29.22,3594,"No Previews"
1993,5,"May",33.24,4334,"No Previews"
1993,5,"May",26.87,1640,"No Previews"
1993,5,"May",41.95,9308,"No Previews"
1993,5,"May",47,10806,"No Previews"
1993,5,"May",37.53,3463,"No Previews"
1993,5,"May",24.58,4900,"No Previews"
1993,5,"May",35.44,5279,"No Previews"
1993,5,"May",58.12,8401,"No Previews"
1993,5,"May",51.77,9744,"No Previews"
1993,5,"May",38.83,8108,"Previewed"
1993,5,"May",46.79,10744,"No Previews"
1993,5,"May",46.76,13438,"No Previews"
1993,5,"May",17.1,4277,"No Previews"
1993,5,"May",25.74,1838,"No Previews"
1993,5,"May",31.65,3789,"No Previews"
1993,5,"May",23.8,3508,"Previewed"
1993,5,"May",48.28,9850,"No Previews"
1993,5,"May",51.12,13096,"No Previews"
1993,5,"May",38.19,8689,"No Previews"
1993,5,"May",28.12,5931,"No Previews"
1993,5,"May",54.34,9208,"No Previews"
1993,5,"May",39.03,9034,"No Previews"
1993,5,"May",26.81,4974,"No Previews"
1993,5,"May",17.33,3070,"No Previews"
1993,5,"May",29.28,3235,"No Previews"
1993,5,"May",38.08,4473,"No Previews"
1993,5,"May",41.75,8635,"No Previews"
1993,5,"May",47.13,11130,"No Previews"
1993,5,"May",36.92,3151,"No Previews"
1993,5,"May",33.81,5242,"No Previews"
1993,5,"May",58.61,8619,"No Previews"
1993,5,"May",46.04,8043,"No Previews"
1993,5,"May",50.31,6175,"No Previews"
1993,5,"May",46.28,10214,"No Previews"
1993,5,"May",46.76,13492,"No Previews"
1993,5,"May",25.94,2694,"No Previews"
1993,5,"May",31.68,3726,"No Previews"
1993,5,"May",42.57,10292,"No Previews"
1993,5,"May",51.14,13096,"No Previews"
1993,5,"May",38.57,8588,"No Previews"
1993,5,"May",29.39,6207,"No Previews"
1993,5,"May",54.02,10114,"No Previews"
1993,5,"May",40.72,8453,"No Previews"
1993,5,"May",27.3,4533,"No Previews"
1993,5,"May",17.34,3426,"No Previews"
1993,5,"May",39.06,5242,"No Previews"
1993,5,"May",42.81,8419,"No Previews"
1993,5,"May",46.16,11142,"No Previews"
1993,5,"May",37.2,3597,"No Previews"
1993,5,"May",32.64,6022,"No Previews"
1993,5,"May",58.67,8806,"No Previews"
1993,5,"May",44,8290,"No Previews"
1993,5,"May",46.81,7940,"No Previews"
1993,5,"May",46.58,10763,"No Previews"
1993,5,"May",47.8,13159,"No Previews"
1993,5,"May",27.7,3310,"No Previews"
1993,5,"May",25.69,1348,"Previewed"
1993,5,"May",30.55,4160,"No Previews"
1993,5,"May",44.32,11402,"No Previews"
1993,5,"May",50.65,13096,"No Previews"
1993,5,"May",38.75,8548,"No Previews"
1993,5,"May",53.43,10921,"No Previews"
1993,5,"May",41.36,8715,"No Previews"
1993,5,"May",25.78,5681,"No Previews"
1993,5,"May",18.42,4263,"No Previews"
1993,5,"May",42.72,4437,"No Previews"
1993,5,"May",42.97,10355,"No Previews"
1993,5,"May",47.66,11616,"No Previews"
1993,5,"May",37.77,3800,"No Previews"
1993,5,"May",31.18,6888,"No Previews"
1993,5,"May",58.2,9129,"No Previews"
1993,5,"May",45.2,7999,"No Previews"
1993,5,"May",51.89,8678,"No Previews"
1993,5,"May",47.95,11057,"No Previews"
1993,5,"May",49.09,14021,"No Previews"
1993,5,"May",28.34,3296,"No Previews"
1993,5,"May",17.54,3912,"Previewed"
1993,5,"May",30.58,5008,"No Previews"
1993,5,"May",43.95,11333,"No Previews"
1993,5,"May",51.46,13096,"No Previews"
1993,5,"May",39.49,8574,"No Previews"
1993,5,"May",52.33,10356,"No Previews"
1993,5,"May",43.14,9195,"No Previews"
